0,0,1.3424226808,0,0,0,0
0,0.3010299957,1.4913616938,0.6020599913,0,0.4771212547,0
0,0,1.6127838567,0,0,0.6020599913,0
0,0,1.4313637642,0,0,0,0.4771212547
0.6989700043,0.3010299957,1.5563025008,0,0.6989700043,0.4771212547,0
0.4771212547,0.3010299957,1.531478917,0,0,0,0
0,0,1.6812412374,0,0,0.7781512504,0
0,0,1.6434526765,0,0,0.6020599913,0
0.3010299957,0.3010299957,1.7993405495,0.3010299957,0.3010299957,0.4771212547,0.4771212547
0,0,1.5563025008,0,0,0.4771212547,0
0,0.3010299957,1.7923916895,0,0.6989700043,0.6020599913,0.4771212547
0,0,1.7160033436,0,0,0.6020599913,0
0.4771212547,0.3010299957,1.5440680444,0,0.4771212547,0,0
0,0,1.414973348,0,0,0.4771212547,0
0.4771212547,0,1.5682017241,0,0.4771212547,0.6020599913,0
0,0,1.6020599913,0,0,0,0
0.6989700043,0.3010299957,1.7634279936,0,0.6989700043,0,0
0.3010299957,0,1.4771212547,0.3010299957,0.3010299957,0,0.3010299957
0.4771212547,0.3010299957,1.8325089127,0,0.4771212547,0.4771212547,0.4771212547
0,0,1.5682017241,0,0,0.6020599913,0.3010299957
0.4771212547,0.3010299957,1.591064607,0,0.4771212547,0.6020599913,0
0.4771212547,0,1.3424226808,0.6020599913,0.4771212547,0,0
0,0,1.4471580313,0,0,0.6020599913,0
0,0,1.6127838567,0,0,0.4771212547,0.3010299957
0,0,1.531478917,0,0,0.6020599913,0
0,0,1.5185139399,0,0,0.6020599913,0
0.7781512504,0,1.7242758696,0,0.7781512504,0.7781512504,0
0,0,1.7242758696,0.3010299957,0,0.4771212547,0.4771212547
0.7781512504,0,1.8573324964,0,0.7781512504,0.4771212547,0.4771212547
0,0.3010299957,1.5563025008,0.3010299957,0,0,0
0.4771212547,0.3010299957,1.4771212547,0.7781512504,0.4771212547,0,0
0,0,1.5185139399,0,0,0.4771212547,0
0,0,1.6020599913,0,0,0,0.4771212547
0,0.3010299957,1.6020599913,0.6989700043,0,0.6020599913,0
0,0,1.806179974,0,0,0.6020599913,0
0,0,1.5051499783,0,0,0.6020599913,0
0,0.3010299957,1.5185139399,0,0,0,0
0.4771212547,0,1.8692317197,0,0.4771212547,0.7781512504,0.4771212547
0,0.3010299957,1.361727836,0,0,0,0.4771212547
0,0,1.3010299957,0,0,0,0
0,0,1.7323937598,0,0,0,0
0,0,1.4313637642,0,0,0,0
0,0,1.531478917,0,0,0.6989700043,0
0,0,1.278753601,0,0,0,0.4771212547
0,0,1.4771212547,0,0,0.4771212547,0
0,0,1.7708520116,0,0,0.6020599913,0
0.6020599913,0.3010299957,1.3979400087,0,0.6020599913,0.4771212547,0
0,0.3010299957,1.3010299957,0,0,0,0.4771212547
0.4771212547,0.3010299957,1.3424226808,0,0.4771212547,0,0
0.6989700043,0.3010299957,1.6434526765,0.3010299957,0.6989700043,0,0
0,0,1.8512583487,0,0,0.6020599913,0.4771212547
0,0,1.6720978579,0.7781512504,0.7781512504,0,0
0,0,1.785329835,0.4771212547,0,0.7781512504,0.4771212547
0.4771212547,0.3010299957,1.6232492904,0.4771212547,0.4771212547,0.6020599913,0
0,0.3010299957,1.4623979979,0,0,0,0
0.6020599913,0.3010299957,1.4471580313,0.6020599913,0.6020599913,0,0
0.7781512504,0,1.278753601,0,0.7781512504,0,0
0,0,1.8750612634,0,0,0.4771212547,0.4771212547
0,0,1.5682017241,0,0,0.7781512504,0
0.4771212547,0,1.69019608,0.4771212547,0.4771212547,0.6020599913,0
0,0,1.3424226808,0,0,0.3010299957,0.3010299957
0.6989700043,0,1.69019608,0,0.6989700043,0.3010299957,0
0,0.3010299957,1.7242758696,0,0,0.6020599913,0
0,0.3010299957,1.69019608,0.6020599913,0,0.7781512504,0
0.3010299957,0,1.69019608,0.4771212547,0.3010299957,0.6020599913,0
0.6989700043,0.3010299957,1.5185139399,0,0.6989700043,0.6020599913,0
0.4771212547,0.3010299957,1.4313637642,0.7781512504,0.4771212547,0.6020599913,0
0,0,1.278753601,0,0,0,0.4771212547
0,0,1.414973348,0,0,0.6020599913,0
0,0,1.591064607,0,0,0.4771212547,0
0,0,1.7242758696,0,0,0.4771212547,0
0.6020599913,0,1.6720978579,0.6020599913,0.6020599913,0,0
0,0.3010299957,1.2552725051,0,0,0,0.4771212547
0,0.3010299957,1.6532125138,0,0,0,0.3010299957
0,0,1.7923916895,0.3010299957,0,0,0.4771212547
0,0.3010299957,1.6232492904,0,0,0.6020599913,0.4771212547
0,0,1.4771212547,0.3010299957,0,0,0
0.6020599913,0,1.6020599913,0.6020599913,0.6020599913,0.6020599913,0
0,0,1.6989700043,0,0,0.3010299957,0.4771212547
0,0,1.8920946027,0,0,0.7781512504,0.4771212547
0.6989700043,0,1.5185139399,0,0.6989700043,0.6020599913,0
0.6989700043,0.3010299957,1.4623979979,0,0.6989700043,0.4771212547,0
0.6989700043,0,1.4771212547,0.6020599913,0.6989700043,0.4771212547,0
0.3010299957,0.3010299957,1.2304489214,0.3010299957,0.3010299957,0,0.4771212547
0,0,1.8388490907,0,0,0.7781512504,0.4771212547
0.7781512504,0,1.5563025008,0.3010299957,0.7781512504,0.6020599913,0.4771212547
0.3010299957,0.3010299957,1.5185139399,0,0.3010299957,0.6020599913,0
0.4771212547,0.3010299957,1.414973348,0,0.4771212547,0.6020599913,0
0.4771212547,0,1.7781512504,0,0.4771212547,0.6020599913,0
0,0,1.6232492904,0,0,0.6020599913,0
0,0,1.4471580313,0.6020599913,0,0.6020599913,0
0,0,1.8573324964,0.3010299957,0,0.6020599913,0.4771212547
0,0,1.7242758696,0.4771212547,0,0.6020599913,0
0,0,1.531478917,0.4771212547,0,0.7781512504,0
0,0,1.3979400087,0.9542425094,0,0,0
0,0,1.6532125138,0,0,0.4771212547,0
0,0.3010299957,1.414973348,0,0,0,0
0.4771212547,0,1.6434526765,0,0.4771212547,0.6020599913,0
0.3010299957,0.3010299957,1.6720978579,0,0.3010299957,0,0
0.6020599913,0.3010299957,1.6627578317,0,0.6020599913,0.6020599913,0
0,0,1.3424226808,0,0,0,0.4771212547
0,0,1.6989700043,0,0,0.4771212547,0
0.6020599913,0.3010299957,1.7781512504,0,0.6020599913,0.6020599913,0
0.6020599913,0.3010299957,1.7634279936,0,0.6020599913,0.6020599913,0
0,0,1.5797835966,0,0,0.6020599913,0
0.6020599913,0.3010299957,1.4623979979,0,0.6020599913,0.6020599913,0
0.4771212547,0,1.3979400087,0.6020599913,0,0.4771212547,0.4771212547
0.6020599913,0.3010299957,1.5185139399,0,0.6020599913,0.7781512504,0
0,0,1.8512583487,0,0,0.7781512504,0.4771212547
0,0,1.3424226808,0.3010299957,0,0,0.4771212547
0.3010299957,0.3010299957,1.4913616938,0.7781512504,0,0.6020599913,0
0,0.3010299957,1.6812412374,0.6020599913,0,0.4771212547,0
0.4771212547,0.3010299957,1.278753601,0,0.4771212547,0,0.4771212547
0,0,1.4623979979,0,0,0.4771212547,0
0,0,1.8633228601,0,0,0.6020599913,0
0,0,1.5440680444,0.6989700043,0,0.4771212547,0
0,0,1.6434526765,0,0.84509804,0.6020599913,0.3010299957
0,0,1.5563025008,0,0,0.7781512504,0
0.7781512504,0.3010299957,1.5185139399,0.4771212547,0.7781512504,0.4771212547,0
0,0,1.414973348,0,0,0.4771212547,0.4771212547
0.6989700043,0,1.4913616938,0,0.6989700043,0.6020599913,0
0.7781512504,0.3010299957,1.7558748557,0.6020599913,0.7781512504,0.7781512504,0
0,0,1.531478917,0,0,0.6020599913,0
0,0,1.531478917,0,0,0,0
0,0,1.6532125138,0.4771212547,0,0,0
0.3010299957,0,1.3802112417,0.3010299957,0.3010299957,0.4771212547,0.4771212547
0,0,1.3802112417,0,0,0.4771212547,0.4771212547
0,0.3010299957,1.5051499783,0,0,0.4771212547,0
0,0.3010299957,1.414973348,0.3010299957,0,0,0.3010299957
0,0,1.6434526765,0,0,0.6020599913,0
0.3010299957,0.3010299957,1.2552725051,0,0.3010299957,0,0.4771212547
0.4771212547,0.3010299957,1.4771212547,0,0.4771212547,0.6020599913,0
0,0,1.3979400087,0,0,0.4771212547,0
0.7781512504,0,1.3010299957,0,0.7781512504,0,0.4771212547
0.3010299957,0,1.4623979979,0.3010299957,0.3010299957,0,0.4771212547
0,0.3010299957,1.7781512504,0.4771212547,0,0.4771212547,0
0,0,1.4623979979,0.6020599913,0,0.6020599913,0
0,0,1.3802112417,0,0,0,0
0.3010299957,0,1.414973348,0.3010299957,0.3010299957,0,0
0.3010299957,0,1.7781512504,0.3010299957,0.3010299957,0.4771212547,0.4771212547
0,0,1.4771212547,0,0,0.6020599913,0
0,0,1.3424226808,0.7781512504,0,0,0.4771212547
0.6020599913,0.3010299957,1.5440680444,0.6020599913,0.6020599913,0.4771212547,0
0.6020599913,0.3010299957,1.361727836,0,0.6020599913,0.4771212547,0
0,0,1.8195439355,0,0,0.4771212547,0.4771212547
0,0,1.6720978579,0,0,0.7781512504,0
0.7781512504,0.3010299957,1.2041199827,0.3010299957,0.7781512504,0,0.4771212547
0,0,1.8325089127,0,0,0.6020599913,0.4771212547
0,0.3010299957,1.361727836,0,0,0.4771212547,0
0.3010299957,0.3010299957,1.6989700043,0.3010299957,0.3010299957,0,0.3010299957
0,0.3010299957,1.4471580313,0.7781512504,0,0.4771212547,0
0,0.3010299957,1.6720978579,0.7781512504,0,0.4771212547,0
0,0,1.6334684556,0,0,0.9542425094,0
0.4771212547,0.3010299957,1.7160033436,0,0.4771212547,0,0
0.4771212547,0.3010299957,1.7708520116,0.3010299957,0.4771212547,0.6020599913,0
0,0,1.531478917,0,0,0,0.3010299957
0.3010299957,0,1.278753601,0.3010299957,0.3010299957,0,0.4771212547
0.3010299957,0.3010299957,1.591064607,0.3010299957,0.3010299957,0.6020599913,0
0.4771212547,0.3010299957,1.5051499783,0,0,0.6020599913,0
0.6020599913,0,1.5051499783,0.6020599913,0.6020599913,0.6020599913,0
0,0,1.4471580313,0,0,0,0
0,0.3010299957,1.6989700043,0,0,0,0
0,0,1.5682017241,0,0,0,0
0,0.3010299957,1.4313637642,0,0,0.4771212547,0
0,0,1.5563025008,0,0,0.6020599913,0
0,0,1.7075701761,0,0,0,0.4771212547
0.6020599913,0,1.6720978579,0,0.3010299957,0.7781512504,0
0,0,1.6127838567,0,0,0.4771212547,0
0.7781512504,0.3010299957,1.7242758696,0,0.7781512504,0.3010299957,0
0,0.3010299957,1.278753601,0,0,0,0
0.6020599913,0.3010299957,1.5682017241,0.4771212547,0.4771212547,0,0
0,0,1.6232492904,0,0,0.3010299957,0
0.6020599913,0,1.7160033436,0,0.6020599913,0.6020599913,0
0.7781512504,0,1.748188027,0.3010299957,0.7781512504,0.3010299957,0
0.3010299957,0.3010299957,1.7160033436,0,0.3010299957,0.6020599913,0.4771212547
0,0.3010299957,1.5797835966,0,0,0.4771212547,0
0.3010299957,0,1.7923916895,0,0.3010299957,0.6020599913,0.4771212547
0.4771212547,0,1.2041199827,0,0.4771212547,0,0.4771212547
0,0,1.6434526765,0.7781512504,0,0.4771212547,0
0,0.3010299957,1.6812412374,0,0,0,0
0,0,1.2552725051,0,0,0,0.4771212547
0.7781512504,0,1.69019608,0,0.7781512504,0.6020599913,0
0,0,1.591064607,0,0,0.6020599913,0
0,0,1.7634279936,0,0,0.6020599913,0
0,0,1.4771212547,0,0,0.4771212547,0
0,0,1.591064607,0,0,0.6020599913,0
0.4771212547,0,1.6989700043,0.6020599913,0.4771212547,0.4771212547,0
0,0,1.6127838567,0,0,0.6020599913,0
0.7781512504,0,1.361727836,0.7781512504,0.7781512504,0.4771212547,0
0.4771212547,0,1.7403626895,0.6020599913,0.4771212547,0.7781512504,0
0.6020599913,0.3010299957,1.6127838567,0.6020599913,0.6020599913,0,0
0,0.3010299957,1.6020599913,0,0,0.3010299957,0
0.6020599913,0.3010299957,1.5563025008,0.6020599913,0.6020599913,0.4771212547,0
0,0.3010299957,1.6334684556,0,0,0,0
0,0.3010299957,1.7558748557,0,0,0.6020599913,0.4771212547
0,0,1.7781512504,0.3010299957,0,0.6020599913,0.4771212547
0,0,1.591064607,0,0,0.6020599913,0
0,0,1.7781512504,0,0,0,0
0,0.3010299957,1.903089987,0,0,0,0.4771212547
0.7781512504,0,1.6232492904,0,0.7781512504,0.3010299957,0
0,0,1.8325089127,0,0,0.4771212547,0.4771212547
0,0,1.7708520116,0,0,0.4771212547,0
0,0.3010299957,1.9294189257,0,0,0,0.4771212547
0.7781512504,0,1.69019608,0,0.7781512504,0.4771212547,0
0,0,1.7781512504,0,0,0.6020599913,0
0.7781512504,0,1.1760912591,0.6020599913,0.6020599913,0,0.4771212547
0,0,1.414973348,0.4771212547,0,0.6020599913,0
0.7781512504,0,1.3424226808,0.7781512504,0.7781512504,0,0
0,0,1.4471580313,0,0,0.6020599913,0
0,0,1.8808135923,0,0,0.4771212547,0.4771212547
0.7781512504,0,1.278753601,0,0,0,0.4771212547
0,0,1.6989700043,0,0,0.4771212547,0
0,0,1.6434526765,0,0,0.4771212547,0
0,0,1.6434526765,0,0,0.4771212547,0
0,0,1.5185139399,0,0,0,0
0,0,1.7634279936,0.3010299957,0,0.6020599913,0.4771212547
0.6020599913,0,1.69019608,0.6020599913,0.6020599913,0.6020599913,0
0,0.3010299957,1.4471580313,0.3010299957,0,0.3010299957,0
0,0,1.7160033436,0,0,0,0
0,0.3010299957,1.84509804,0.6020599913,0,0.6020599913,0.4771212547
0,0.3010299957,1.7242758696,0,0,0.6020599913,0
0,0,1.3010299957,0,0,0.4771212547,0
0,0,1.6127838567,0,0,0.4771212547,0
0,0,1.6434526765,0.3010299957,0,0.6020599913,0
0,0,1.4771212547,0,0,0.4771212547,0
0.6989700043,0.3010299957,1.7634279936,0.6020599913,0.6989700043,0,0.4771212547
0,0,1.6812412374,0,0,0,0
0,0,1.7923916895,0.3010299957,0,0.7781512504,0.4771212547
0,0,1.414973348,0,0,0,0
0.7781512504,0.3010299957,1.4913616938,0.6020599913,0.7781512504,0,0.4771212547
0.3010299957,0,1.3010299957,0,0.3010299957,0,0.4771212547
0.4771212547,0,1.361727836,0.6989700043,0.4771212547,0,0
0,0,1.2552725051,0,0,0,0.4771212547
0.4771212547,0,1.7075701761,0.3010299957,0.4771212547,0,0
0,0.3010299957,1.6020599913,0,0,0.4771212547,0
0,0,1.7323937598,0,0,0,0.4771212547
0,0,1.3802112417,0.6020599913,0,0.6020599913,0.4771212547
0,0.3010299957,1.591064607,0,0,0.6020599913,0
0,0,1.3802112417,0,0,0.4771212547,0
0.6020599913,0,1.2552725051,0,0.6020599913,0,0.3010299957
0.6989700043,0.3010299957,1.7781512504,0,0.6989700043,0.4771212547,0
0,0,1.2552725051,0,0,0,0.4771212547
