int_date,live1,reg,eminuse,intmob,home3nw,bbhome1f1,smart1,low_budget_e_reader_1_high_2_no_3,Desktop_laptop,Twitter,Instagram,Pinterest,Facebook,Freq_Twitter,Freq_Instagram,Freq_Pinterest,Freq_LinkedIn,Freq_Facebook,amount_books_read,printed_books_read,audiobooks_heard,Ebooks_read,phy_public_library,virtual_public_library,freq_library_visit,freq_virtual_library_visit,freq_mobile_library_visit,library_loan_ebooks,borrow_print_books,help_from_librarian,sit_and_Study,class_to_use_computer,Attend_group_meeting,internet_use_library,library_impact_your_family,library_impact_community,sex,age,marital,par,kidage1,educ2,emplnw,inc,usr,state,weight,standwt
32116,1,2,1,1,1,2,1,2,1,2,2,1,1,0,0,3,0,2,3,2,2,1,2,3,0,0,0,2,0,0,0,0,0,2,2,1,2,42,2,2,0,5,1,7,S,15,6.9375,2.2878778048
32516,3,3,1,1,1,1,8,3,2,2,1,1,1,0,6,2,0,3,2,1,2,2,1,3,3,0,0,8,1,2,1,2,2,2,1,1,2,49,1,1,0,1,4,3,U,18,4.5,1.4840288463
32216,3,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,2,3,2,60,3,2,0,3,4,1,R,37,5.5625,1.8344245462
32216,4,1,1,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,2,8,2,71,6,2,0,7,3,5,S,48,1,0.3297841881
32916,2,2,1,1,1,2,1,2,1,1,1,2,1,1,2,0,3,1,20,1,2,1,1,1,4,3,1,1,1,2,2,2,2,2,2,1,1,28,2,2,0,8,1,6,S,24,3.46875,1.1439389024
32516,2,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,3,1,5,1,2,1,2,3,0,0,0,1,0,0,0,0,0,2,2,1,1,55,1,2,0,6,1,9,S,27,1,0.3297841881
32516,3,2,1,1,1,2,1,1,1,2,2,1,1,0,0,5,0,1,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,1,1,30,6,2,0,3,1,99,U,48,5.15625,1.7004497198
32216,3,1,1,1,1,4,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,1,0,4,0,1,0,0,0,0,0,2,3,3,2,20,6,2,0,4,4,7,S,18,6.71875,2.2157375136
32216,4,1,2,1,1,2,1,2,1,1,1,2,1,2,6,0,0,1,20,1,2,2,1,3,4,0,0,8,2,2,2,2,2,2,3,1,2,60,1,2,0,6,1,7,R,46,1.25,0.4122302351
32216,4,1,2,1,2,0,1,3,2,2,2,2,2,0,0,0,0,0,2,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,3,2,1,54,1,2,0,3,1,6,S,12,2.25,0.7420144232
32216,2,3,1,1,1,2,1,3,1,2,1,1,1,0,2,5,0,1,3,1,2,2,1,1,4,4,0,1,2,1,1,2,2,1,2,1,2,24,6,2,0,6,2,4,S,48,2.125,0.7007913997
32216,1,3,1,1,1,3,1,2,1,2,2,2,2,0,0,0,0,0,97,1,1,2,1,3,4,0,0,8,2,2,2,2,2,2,3,1,1,17,2,2,0,1,1,9,U,6,2.8125,0.927518029
32316,3,3,1,1,1,5,1,2,2,2,1,1,1,0,3,6,6,1,0,0,0,0,3,2,0,0,4,2,0,0,0,0,0,0,1,2,2,33,1,2,0,98,2,1,S,45,3.8125,1.257302217
32216,2,1,1,2,1,2,2,2,1,2,2,2,2,0,0,0,0,0,25,1,1,1,1,1,3,2,0,1,1,1,2,1,2,2,1,1,1,68,1,2,0,6,3,7,S,42,1.21875,0.4019244792
32216,3,3,1,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,5,1,2,1,1,3,4,0,0,2,2,1,1,2,2,2,2,1,1,59,6,2,0,5,1,7,S,48,2,0.6595683761
32216,1,1,1,1,2,0,1,3,1,2,2,2,2,0,0,0,0,0,1,1,2,2,3,2,0,0,0,8,0,0,0,0,0,0,1,1,1,58,3,2,0,4,1,5,U,47,2.5,0.8244604702
32316,4,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,15,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,77,5,2,0,3,3,2,S,18,3.78125,1.2469964612
33116,2,3,1,1,1,2,1,2,1,1,1,1,2,3,1,3,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,1,1,2,19,6,2,0,3,4,3,U,6,4.65625,1.5355576257
32316,1,1,1,1,1,2,2,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,2,2,2,57,4,2,0,3,4,3,S,25,2.5,0.8244604702
32316,3,1,1,1,1,2,1,2,1,1,1,1,1,3,2,3,2,1,50,1,2,2,1,1,3,4,0,1,1,2,2,2,1,2,3,2,2,40,1,1,1,6,1,7,R,21,3.65625,1.2057734376
32816,1,1,1,1,1,2,1,2,1,2,1,2,1,0,3,0,6,3,7,1,2,2,2,2,0,0,0,8,0,0,0,0,0,2,2,1,1,30,6,2,0,7,5,8,S,13,3.46875,1.1439389024
32316,2,1,1,1,1,2,1,3,1,2,1,1,1,0,2,5,0,1,10,1,2,2,1,3,4,0,0,1,1,2,1,1,1,2,2,1,1,48,2,2,0,8,1,8,U,26,1.40625,0.4637590145
32316,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,4,2,1,1,3,3,0,0,0,8,0,0,0,0,0,0,3,2,1,22,6,2,0,4,2,98,U,4,4.65625,1.5355576257
32416,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,2,1,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,2,55,3,2,0,3,4,2,S,4,4.84375,1.597392161
32816,3,3,1,1,1,2,1,2,2,2,1,1,1,0,6,2,0,2,8,1,2,1,2,2,0,0,0,2,0,0,0,0,0,1,2,9,1,21,6,2,0,3,4,3,S,12,3.15625,1.0408813436
32616,2,1,2,1,2,0,2,3,1,2,2,2,1,0,0,0,0,2,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,1,1,1,60,4,2,0,2,2,5,S,17,3.375,1.1130216347
32416,4,1,1,1,2,0,1,3,2,2,2,2,2,0,0,0,0,0,1,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,1,1,1,52,1,2,0,3,1,6,S,18,3.09375,1.0202698319
32416,3,3,1,1,1,2,1,3,2,2,1,2,1,0,1,0,0,1,0,0,0,0,2,2,0,0,0,8,0,0,0,0,0,2,3,3,2,26,1,1,2,3,1,4,U,13,6.28125,2.0714569313
32416,3,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,3,1,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,2,1,39,3,1,1,3,1,5,S,25,4.75,1.5664748934
32416,1,1,1,1,1,2,1,2,1,2,1,2,1,0,1,0,0,1,5,1,2,2,1,1,2,4,0,1,2,1,1,2,2,1,1,1,1,34,6,1,0,5,1,3,U,36,4.75,1.5664748934
32516,1,3,1,1,2,0,1,3,1,2,2,2,1,0,0,0,0,1,1,1,2,2,2,3,0,0,0,2,0,0,0,0,0,2,3,3,2,42,2,2,0,2,4,1,U,36,5.4375,1.7932015227
32516,3,3,1,1,1,5,1,2,2,2,1,2,1,0,3,0,0,2,5,1,2,2,1,1,3,4,0,8,1,2,2,2,2,1,2,1,2,53,3,2,0,3,1,2,R,6,2.96875,0.9790468083
32516,2,3,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,2,30,1,2,0,6,1,7,S,45,3.40625,1.1233273906
32516,2,1,1,1,1,2,1,2,1,2,2,1,1,0,0,5,6,1,3,1,2,2,1,1,4,4,4,1,1,2,1,2,2,1,1,1,2,61,1,2,0,3,3,8,U,48,4.15625,1.3706655317
32516,1,1,1,1,1,2,1,3,2,1,1,1,1,3,3,3,0,1,4,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,2,53,2,2,0,2,1,3,U,36,2.625,0.8656834937
32516,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,97,1,2,1,1,1,3,3,0,1,2,2,1,1,2,1,1,1,2,20,6,2,0,3,2,1,R,18,3.53125,1.1645504141
32616,3,1,1,1,1,2,1,2,1,1,1,2,1,3,3,0,3,1,30,1,2,1,1,1,2,1,0,8,1,1,1,1,1,1,1,1,2,20,6,2,0,4,2,1,R,21,6.9375,2.2878778048
32616,3,9,1,1,1,2,1,1,1,2,2,2,1,0,0,0,5,3,15,1,1,1,2,2,0,0,0,8,0,0,0,0,0,2,3,8,1,23,6,2,0,6,1,6,S,12,1.96875,0.6492626203
32516,3,2,1,1,1,2,1,3,1,2,1,2,2,0,1,0,0,0,10,1,2,2,2,2,0,0,0,2,0,0,0,0,0,1,1,2,1,21,6,2,0,3,2,1,U,6,3.875,1.2779137288
32516,4,1,1,1,1,2,1,2,1,2,2,2,2,0,0,0,0,0,50,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,1,8,1,85,1,2,0,2,3,8,S,54,4.0625,1.339748264
32516,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,2,2,2,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,1,56,6,2,0,5,1,6,S,41,2.28125,0.752320179
32516,4,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,3,1,1,49,3,2,0,3,1,6,R,23,2.875,0.9481295407
32816,3,3,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,3,2,1,48,3,2,0,3,2,2,R,18,2.53125,0.8347662261
32516,2,1,1,1,1,2,1,1,1,2,2,1,1,0,0,5,3,1,15,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,3,1,1,47,3,2,0,8,1,6,S,12,2.46875,0.8141547143
32516,3,1,1,1,1,2,1,2,1,1,2,2,1,5,0,0,3,1,3,1,2,2,2,2,0,0,0,8,0,0,0,0,0,2,2,1,2,55,3,2,0,6,4,8,R,21,1.53125,0.504982038
32616,3,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,5,50,1,2,1,1,3,3,0,0,8,1,2,2,1,1,2,2,1,1,99,1,2,0,6,1,8,U,39,1.0625,0.3503956998
32616,3,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,1,1,1,77,1,2,0,3,3,1,R,48,2.34375,0.7729316908
32616,2,3,1,1,1,2,1,2,1,2,1,2,1,0,3,0,0,1,97,2,2,1,2,1,0,4,0,8,0,0,0,0,0,2,1,1,2,68,5,2,0,8,3,4,S,12,1.6875,0.5565108174
32616,2,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,3,1,50,1,2,2,1,3,2,0,0,1,1,2,2,2,2,2,2,1,1,40,1,1,2,6,1,9,S,47,2.59375,0.8553777378
32616,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,5,1,50,1,1,1,2,3,0,0,0,1,0,0,0,0,0,2,3,1,1,72,3,2,0,6,1,6,U,40,1,0.3297841881
32616,1,3,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,4,2,1,1,1,1,4,4,0,2,2,1,2,2,2,1,3,8,2,42,3,1,0,6,1,99,S,6,5.5,1.8138130344
32616,3,1,2,1,2,0,2,3,2,2,2,2,2,0,0,0,0,0,2,1,2,2,1,3,2,0,0,8,1,1,1,2,2,1,1,1,2,47,6,2,0,4,6,2,R,39,2.21875,0.7317086673
32616,4,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,1,1,61,1,2,0,3,1,5,S,28,2.5,0.8244604702
32616,3,1,1,1,1,2,1,2,1,1,2,2,1,6,0,0,0,3,97,1,2,1,2,3,0,0,0,8,0,0,0,0,0,2,3,1,2,63,1,2,0,4,3,6,S,40,4.375,1.4428058228
32616,2,3,1,1,1,2,1,3,1,1,1,2,1,3,3,0,3,3,3,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,1,1,25,6,2,0,6,1,2,S,24,2.625,0.8656834937
32616,2,1,1,1,1,2,1,2,2,1,1,2,1,3,2,0,6,2,5,1,2,2,2,3,0,0,0,2,0,0,0,0,0,2,3,1,1,55,1,1,0,6,1,9,S,49,1.1875,0.3916187233
32616,3,3,1,1,2,0,1,2,1,1,2,2,1,2,0,0,0,1,1,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,3,2,1,99,6,2,0,3,2,99,S,36,3.3125,1.092410123
32616,1,3,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,1,1,63,3,2,0,3,3,4,U,47,1.78125,0.587428085
32616,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,0,0,6,3,1,2,1,1,3,4,0,0,1,1,2,1,2,2,1,2,2,1,16,6,2,0,2,7,3,U,48,3.625,1.1954676818
32616,3,1,1,1,1,2,1,2,1,2,2,1,1,0,0,3,6,2,60,1,2,1,2,3,0,0,0,2,0,0,0,0,0,2,2,1,2,51,3,2,0,4,1,6,S,29,2.9375,0.9687410525
32616,3,3,1,1,2,0,1,2,1,2,2,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,3,2,52,4,2,0,1,6,1,S,48,2.21875,0.7317086673
32616,4,1,1,2,1,2,2,3,1,2,2,1,1,0,0,5,0,1,2,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,2,2,2,55,1,2,0,5,1,8,U,55,4.0625,1.339748264
32616,3,1,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,2,97,2,2,1,1,1,4,3,0,2,1,2,2,2,2,2,1,1,2,78,1,2,0,3,3,4,R,17,2.25,0.7420144232
33016,1,1,2,2,0,0,8,3,1,0,0,0,0,0,0,0,0,0,29,1,2,2,1,1,4,4,0,1,8,1,1,2,2,2,3,3,2,54,5,1,1,2,1,1,U,48,1.96875,0.6492626203
32616,3,2,1,1,1,2,1,2,1,1,1,1,1,3,1,3,6,1,5,1,2,1,1,1,4,4,0,1,2,2,1,1,1,1,1,1,1,18,6,2,0,4,4,1,U,40,4.375,1.4428058228
32616,2,1,1,1,1,2,1,1,1,1,2,1,1,3,0,3,6,1,20,1,2,1,1,1,2,2,0,1,1,1,1,1,2,1,1,1,1,66,1,2,0,8,1,8,U,6,1.28125,0.422535991
32916,1,3,1,1,1,5,1,3,1,2,2,2,1,0,0,0,0,8,98,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,1,1,1,57,3,1,2,1,1,3,U,6,4.1875,1.3809712876
32716,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,2,5,1,2,2,1,1,3,3,2,1,1,2,2,2,2,2,1,1,1,24,6,2,0,4,2,7,S,49,4.53125,1.4943346022
32716,1,1,1,1,1,2,1,2,1,1,2,2,1,3,0,0,2,1,3,1,2,2,1,3,4,0,0,1,2,2,2,2,1,2,2,2,1,61,1,2,0,8,1,9,S,48,1.34375,0.4431475027
32716,3,3,1,1,1,1,1,3,1,1,1,1,1,6,6,6,0,1,4,2,1,2,3,3,0,0,0,8,0,0,0,0,0,0,1,2,2,17,6,2,0,2,4,4,U,36,4.3125,1.4221943111
32716,3,3,1,1,1,2,1,2,1,1,1,1,1,6,1,1,0,5,10,2,2,1,1,2,4,0,0,2,1,2,2,2,2,2,2,1,2,53,1,2,0,4,1,6,R,12,3.65625,1.2057734376
32816,1,2,1,1,1,5,1,2,1,1,1,2,1,3,3,0,0,3,4,1,2,1,3,3,0,0,0,1,0,0,0,0,0,0,2,3,2,55,4,2,0,3,4,98,U,18,4,1.3191367523
32716,3,1,1,1,1,3,1,2,1,1,1,2,1,5,6,0,6,3,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,1,34,1,2,0,6,1,6,S,36,3.59375,1.1851619259
40416,3,3,1,1,1,2,1,3,1,2,1,1,1,0,3,2,0,3,11,1,1,2,1,2,4,0,0,8,1,2,2,2,2,1,2,1,2,22,6,2,0,6,1,5,S,34,1.9375,0.6389568644
32716,2,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,97,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,1,1,1,63,3,2,0,3,3,1,U,26,2.75,0.9069065172
32716,3,1,1,1,1,2,1,1,1,2,2,2,1,0,0,0,0,1,30,1,1,1,1,3,2,0,0,8,2,1,1,2,2,1,1,1,2,45,1,1,1,6,4,99,S,45,2.625,0.8656834937
32716,2,1,1,1,1,2,1,3,1,2,2,2,2,0,0,0,1,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,2,2,1,1,65,1,2,0,4,1,7,S,17,2,0.6595683761
32716,2,2,1,1,1,2,1,2,1,1,1,2,1,3,3,0,6,1,2,2,2,1,2,2,0,0,0,8,0,0,0,0,0,2,2,1,1,29,6,2,0,8,1,9,U,48,2.625,0.8656834937
32716,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,6,0,6,5,1,2,1,2,3,0,0,0,2,0,0,0,0,0,2,3,1,2,18,6,2,0,2,2,7,S,18,4.6875,1.5458633816
32716,2,1,1,2,1,2,2,3,1,2,2,2,2,0,0,0,0,0,13,1,2,2,1,3,4,0,0,8,2,2,1,2,2,2,3,1,1,99,6,2,0,6,2,99,S,6,1,0.3297841881
32716,1,1,1,1,1,2,1,2,1,2,1,1,1,0,1,2,0,8,0,0,0,0,1,3,4,0,0,8,2,2,8,1,1,2,3,3,2,54,1,2,0,4,4,8,U,47,5.4375,1.7932015227
32716,4,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,3,2,1,53,1,2,0,5,1,6,R,42,2.59375,0.8553777378
32716,4,1,1,1,1,2,2,3,1,2,2,2,1,0,0,0,0,2,0,0,0,0,2,3,0,0,0,8,0,0,0,0,0,2,2,1,1,55,1,1,0,3,1,5,R,37,2.1875,0.7214029114
32716,2,1,1,1,1,2,1,2,1,1,2,2,1,2,0,0,0,1,6,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,2,17,6,1,2,2,4,3,U,12,5.65625,1.8653418138
32716,1,1,1,1,2,0,1,3,1,2,1,2,1,0,6,0,3,9,0,0,0,0,1,1,4,4,0,8,1,2,2,2,2,2,2,1,2,37,6,1,0,8,1,6,U,18,3.75,1.2366907053
32716,3,1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,0,6,1,2,2,1,3,3,0,0,1,1,2,2,2,2,2,1,1,2,64,5,2,0,3,1,3,U,48,5.28125,1.7416727433
32716,4,2,1,1,1,5,1,1,1,2,2,2,2,0,0,0,0,0,4,1,1,1,1,1,4,4,0,2,2,1,1,2,2,1,2,2,1,74,1,2,0,6,3,6,R,46,1,0.3297841881
32716,1,3,1,1,2,0,1,3,1,2,2,2,2,0,0,0,0,0,17,1,2,1,1,3,4,0,3,1,1,2,2,2,2,2,3,2,1,27,6,2,0,3,1,7,S,20,5.96875,1.9683993726
32716,3,1,2,1,2,0,2,3,2,2,8,2,2,0,0,0,0,0,1,2,2,2,3,3,0,0,0,2,0,0,0,0,0,0,2,2,1,54,6,2,0,3,4,1,U,6,1.40625,0.4637590145
32716,3,1,1,1,1,2,1,3,1,2,2,2,2,0,0,0,0,0,15,1,2,2,1,1,3,4,0,1,1,1,2,2,2,1,2,1,1,43,1,1,1,8,1,99,S,55,2.40625,0.7935432026
32716,2,3,1,1,1,2,1,2,1,1,1,2,1,5,5,0,2,1,3,2,2,1,2,1,0,4,0,8,0,0,0,0,0,2,2,1,2,22,6,2,0,6,7,2,U,49,3.28125,1.0821043671
32716,1,3,1,1,1,2,1,3,1,2,2,2,1,0,0,0,3,1,30,1,2,2,1,1,1,4,0,1,1,2,1,2,2,2,2,1,1,27,6,2,0,6,1,6,U,36,2.71875,0.8966007613
32716,2,2,1,1,1,2,1,3,1,2,2,2,2,0,0,0,0,0,3,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,3,2,1,34,6,2,0,6,1,4,U,6,2.5625,0.8450719819
32816,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,5,3,6,1,2,1,1,1,4,4,0,8,1,2,2,2,2,2,2,1,1,45,1,1,0,6,1,8,S,45,2.1875,0.7214029114
32816,2,1,1,1,1,2,1,3,1,2,2,2,1,0,0,0,0,2,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,2,1,1,59,1,2,0,5,3,6,S,13,2.5,0.8244604702
32816,3,3,1,1,2,0,1,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,3,2,1,75,3,2,0,3,3,3,R,26,3.09375,1.0202698319
32816,3,1,1,1,1,2,1,2,1,2,2,1,1,0,0,3,0,1,97,1,1,1,1,3,2,0,0,8,1,2,2,1,1,1,1,1,2,25,2,1,1,3,1,6,R,22,5.59375,1.844730302
32916,3,3,1,1,1,2,1,2,1,1,1,2,1,5,3,0,0,1,1,1,2,2,3,3,0,0,0,8,0,0,0,0,0,0,3,1,2,18,6,2,0,3,1,98,R,37,6.1875,2.0405396637
32816,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,0,0,1,50,1,2,1,1,1,3,3,0,2,1,2,1,1,2,1,3,2,2,22,6,2,0,6,1,1,U,36,2.28125,0.752320179
32816,1,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,5,1,2,1,2,2,3,1,0,4,0,1,0,0,0,0,0,0,2,1,1,32,1,2,0,5,1,7,U,42,6.9375,2.2878778048
32816,2,1,1,1,1,2,1,3,1,1,2,2,1,1,0,0,0,2,15,1,2,2,2,2,0,0,0,8,0,0,0,0,0,2,2,1,1,24,6,2,0,6,1,8,U,21,2.03125,0.669874132
32816,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,3,7,1,2,2,2,3,0,0,0,8,0,0,0,0,0,2,2,1,2,66,1,2,0,6,3,9,U,23,1.1875,0.3916187233
32816,2,1,1,1,1,2,1,2,1,2,1,2,1,0,2,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,2,1,1,2,35,6,2,0,4,1,3,S,12,6.75,2.2260432695
32816,2,1,1,1,1,2,1,3,1,2,1,2,2,0,2,0,2,0,5,1,2,2,2,3,0,0,0,1,0,0,0,0,0,2,2,1,1,46,1,1,0,5,1,9,S,39,2.1875,0.7214029114
32816,3,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,2,60,1,1,1,1,1,1,4,4,1,1,1,2,1,1,1,1,1,2,73,5,2,0,5,3,6,R,22,1.3125,0.4328417468
40316,3,1,1,1,1,2,2,2,2,1,2,2,1,2,0,0,0,2,0,0,0,0,2,3,0,0,1,1,0,0,0,0,0,2,2,1,1,74,1,2,0,4,3,6,U,37,1.5625,0.5152877939
32816,3,3,1,1,1,2,1,2,1,2,2,2,1,0,0,0,3,3,1,2,2,1,3,2,0,0,0,1,0,0,0,0,0,0,3,2,1,25,6,2,0,8,7,1,U,26,2.625,0.8656834937
32816,4,1,1,1,1,2,1,2,1,2,2,2,1,0,0,0,0,1,5,1,2,2,3,3,0,0,0,1,0,0,0,0,0,0,3,2,1,71,1,2,0,5,3,7,S,17,1.75,0.5771223291
32816,1,1,1,1,2,0,1,2,2,2,1,2,1,0,6,0,0,2,3,1,2,2,1,1,3,4,0,1,2,2,1,1,2,1,2,1,2,44,6,1,0,2,1,3,U,36,5.15625,1.7004497198
32816,3,3,2,1,1,2,2,2,2,2,2,2,1,0,0,0,0,1,99,0,0,0,1,3,8,0,0,1,1,1,1,2,2,2,1,1,2,59,3,2,0,6,3,2,R,12,1.8125,0.5977338409
40116,3,1,1,1,1,2,1,2,1,1,1,1,1,3,5,3,0,3,15,1,1,1,1,1,3,2,0,1,1,2,2,2,2,2,1,1,2,49,3,1,0,7,4,5,S,16,1.1875,0.3916187233
32816,3,1,1,1,1,8,1,3,1,2,1,2,2,0,2,0,0,0,5,1,2,2,1,3,4,0,0,2,1,2,2,2,2,1,3,1,2,17,6,2,0,2,4,98,S,6,4.625,1.5252518698
32816,2,1,1,1,1,2,1,1,1,2,2,2,2,0,0,0,0,0,10,1,2,2,1,1,4,4,0,1,1,1,1,1,2,1,1,1,2,19,6,2,0,4,4,98,U,12,6.6875,2.2054317577
32816,3,1,1,1,1,2,1,2,1,1,2,1,1,2,0,2,5,2,97,2,2,1,2,3,0,0,0,1,0,0,0,0,0,2,2,1,2,37,1,1,0,6,1,7,U,46,3.6875,1.2160791935
32816,3,1,1,1,1,2,1,2,1,2,1,1,1,0,2,6,0,3,6,1,2,1,1,3,3,0,0,8,1,2,2,1,2,2,3,2,2,31,1,1,1,6,4,5,U,1,2.1875,0.7214029114
32816,2,1,2,2,0,0,2,3,2,0,0,0,0,0,0,0,0,0,20,1,2,2,1,3,3,0,0,8,1,2,1,2,2,2,2,1,1,52,3,2,0,6,1,4,S,44,2,0.6595683761
32816,3,1,1,2,1,2,2,1,1,2,2,2,2,0,0,0,0,0,5,1,2,1,1,1,4,3,0,2,2,2,2,2,2,2,2,2,1,55,6,2,0,4,1,4,S,17,2.0625,0.6801798879
33116,3,1,1,1,1,2,2,2,1,2,2,2,1,0,0,0,0,3,99,0,0,0,1,3,3,0,0,1,1,2,2,2,2,2,2,1,1,67,1,2,0,6,3,7,U,12,1.15625,0.3813129675
